accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
0.18897151947021484,2.369302272796631,0.08810704201459885,0.19146297872066498,2.5203118324279785,0.08994713425636292
0.21064609289169312,2.304731607437134,0.09214416146278381,0.22154784202575684,2.5024666786193848,0.09661594778299332
0.24015559256076813,2.286703586578369,0.09854412823915482,0.22826600074768066,2.4982640743255615,0.09308505058288574
0.26481759548187256,2.2754077911376953,0.09990277141332626,0.24126961827278137,2.4936118125915527,0.09113409370183945
0.27291491627693176,2.2677886486053467,0.09672147780656815,0.2502116560935974,2.4925694465637207,0.08890318125486374
0.273061603307724,2.263287305831909,0.09294296056032181,0.24838805198669434,2.4953384399414062,0.08648472279310226
0.2780861556529999,2.2586803436279297,0.0923813208937645,0.2513834536075592,2.4959731101989746,0.08393760770559311
0.26816245913505554,2.25588321685791,0.08722590655088425,0.23619040846824646,2.4986722469329834,0.07815681397914886
0.2638205587863922,2.254000663757324,0.08574853092432022,0.2420736402273178,2.500030755996704,0.08104719966650009
0.26660653948783875,2.2517411708831787,0.08519991487264633,0.22054661810398102,2.5025084018707275,0.06996113061904907
0.254347562789917,2.2494723796844482,0.07825635373592377,0.21972773969173431,2.502794027328491,0.0702555701136589
0.263236939907074,2.2463555335998535,0.0832366794347763,0.21123993396759033,2.5067992210388184,0.06662214547395706
0.26734644174575806,2.243786096572876,0.0834912657737732,0.2111288160085678,2.509038209915161,0.06657981127500534
0.2620334029197693,2.2426271438598633,0.08098199218511581,0.21252715587615967,2.508150339126587,0.06455439329147339
0.2627461850643158,2.240255832672119,0.08044710755348206,0.22043590247631073,2.50580096244812,0.06757356226444244
0.2735799252986908,2.2357430458068848,0.08354244381189346,0.22001686692237854,2.5048155784606934,0.06711625307798386
0.2797919511795044,2.236759901046753,0.08670565485954285,0.20216917991638184,2.5225119590759277,0.06319313496351242
0.26973289251327515,2.2344181537628174,0.08191373199224472,0.21403659880161285,2.5041234493255615,0.06358705461025238
0.2806183993816376,2.2281315326690674,0.08552911132574081,0.20985294878482819,2.5138609409332275,0.06301429122686386
0.2775780260562897,2.225062847137451,0.08358844369649887,0.21413207054138184,2.521324634552002,0.06583251804113388
0.29072150588035583,2.219838857650757,0.08949610590934753,0.21166835725307465,2.5128259658813477,0.06425653398036957
0.292795330286026,2.2155230045318604,0.09173265099525452,0.22825466096401215,2.5071394443511963,0.07101457566022873
0.3010108172893524,2.210196018218994,0.09573879837989807,0.22861579060554504,2.509305953979492,0.07066629081964493
0.3043975830078125,2.204350471496582,0.09851136803627014,0.23614463210105896,2.5029053688049316,0.07315342873334885
