accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
0.3946985900402069,0.08604902774095535,0.19910217821598053,0.3364547789096832,0.10195165872573853,0.18951278924942017
0.3998740017414093,0.08582987636327744,0.202281653881073,0.3517501652240753,0.10171876847743988,0.19989320635795593
0.3977997601032257,0.08573761582374573,0.2018907517194748,0.3410540819168091,0.10095015913248062,0.19456377625465393
0.3950403034687042,0.0855959877371788,0.19934947788715363,0.33323004841804504,0.10073187947273254,0.16357846558094025
0.3975852131843567,0.08573519438505173,0.20374739170074463,0.3324258625507355,0.10134055465459824,0.15911054611206055
0.3920823335647583,0.08533623069524765,0.1996791958808899,0.33370938897132874,0.10132221132516861,0.16176889836788177
0.3944036364555359,0.08578667789697647,0.19934038817882538,0.35256731510162354,0.09970366209745407,0.20250341296195984
0.39462828636169434,0.08472906053066254,0.20171016454696655,0.3536895215511322,0.10017913579940796,0.2049645185470581
0.40300652384757996,0.08438147604465485,0.2069893479347229,0.3329985439777374,0.10087219625711441,0.1932419091463089
0.406724214553833,0.0841158777475357,0.2088291496038437,0.3449205458164215,0.10068604350090027,0.2000056952238083
0.40751558542251587,0.08383770287036896,0.20875726640224457,0.3439870774745941,0.10118333250284195,0.16573072969913483
0.41074860095977783,0.08366639912128448,0.2104744166135788,0.3464009761810303,0.09968740493059158,0.17020821571350098
0.4105984568595886,0.08364493399858475,0.21194088459014893,0.3433181941509247,0.09946589916944504,0.1980433166027069
0.40548625588417053,0.08344722539186478,0.20812195539474487,0.34090879559516907,0.09974996000528336,0.16690517961978912
0.39907246828079224,0.0841701328754425,0.20555053651332855,0.3421981930732727,0.10046304762363434,0.16676348447799683
0.4000931680202484,0.08430349826812744,0.2063506692647934,0.3418158292770386,0.09962094575166702,0.20045211911201477
0.40529319643974304,0.08373980969190598,0.20741188526153564,0.3347424566745758,0.10037392377853394,0.16279394924640656
0.39945849776268005,0.08335105329751968,0.20485736429691315,0.3322961926460266,0.10013625025749207,0.16189232468605042
0.4114252030849457,0.08287663757801056,0.21392399072647095,0.34729838371276855,0.09955424815416336,0.17012256383895874
0.4112227261066437,0.08308393508195877,0.21350033581256866,0.3455964922904968,0.09920309484004974,0.20368444919586182
0.40498295426368713,0.08268379420042038,0.2105577141046524,0.35445690155029297,0.09935112297534943,0.17316710948944092
0.41075876355171204,0.08278777450323105,0.2131262868642807,0.3449171781539917,0.09973369538784027,0.16626639664173126
0.4165360629558563,0.08216682076454163,0.2168249934911728,0.35155653953552246,0.10074485838413239,0.2025475800037384
0.41148895025253296,0.08304373174905777,0.2121409922838211,0.3443285822868347,0.0997660756111145,0.20268034934997559
0.4045373499393463,0.08273930847644806,0.21050246059894562,0.338035523891449,0.10132066905498505,0.19678223133087158
0.40693119168281555,0.08335763961076736,0.20826776325702667,0.3466852903366089,0.09996205568313599,0.17103441059589386
0.41408148407936096,0.08215001970529556,0.21615947782993317,0.33548232913017273,0.09946727752685547,0.16407720744609833
0.407706618309021,0.08194788545370102,0.21290437877178192,0.36367741227149963,0.10013925284147263,0.21145124733448029
0.4193969964981079,0.08145324885845184,0.21958081424236298,0.3463418781757355,0.09981876611709595,0.16722999513149261
0.4212074279785156,0.08132705837488174,0.22058455646038055,0.34455081820487976,0.09945103526115417,0.16756771504878998
0.41471850872039795,0.08170335739850998,0.21606265008449554,0.35625725984573364,0.09931695461273193,0.17286835610866547
0.420550674200058,0.0812939703464508,0.219514861702919,0.3394138216972351,0.1009039580821991,0.1964881718158722
0.41201329231262207,0.08182910084724426,0.2144038826227188,0.342771977186203,0.09952688217163086,0.16548947989940643
0.4203164875507355,0.08111299574375153,0.22022713720798492,0.3662053644657135,0.09879744797945023,0.17702309787273407
0.4193125069141388,0.0814022421836853,0.21931540966033936,0.3661652207374573,0.09891259670257568,0.1773686408996582
0.42261847853660583,0.08194738626480103,0.2222442775964737,0.3580707013607025,0.09938633441925049,0.21046951413154602
0.41835257411003113,0.08126747608184814,0.21952815353870392,0.34286338090896606,0.10102776437997818,0.19792801141738892
0.4191748797893524,0.08079608529806137,0.21979612112045288,0.3482987582683563,0.09971778839826584,0.20468902587890625
0.4261671304702759,0.08040560781955719,0.22436322271823883,0.3343998193740845,0.09966330975294113,0.19856294989585876
0.42148464918136597,0.08070307970046997,0.22164060175418854,0.35211020708084106,0.09916339069604874,0.20665378868579865
0.42399075627326965,0.0801953598856926,0.2241469770669937,0.3498137593269348,0.10019093006849289,0.2044711858034134
0.42646899819374084,0.08005386590957642,0.22361278533935547,0.3499969244003296,0.09906304627656937,0.20693504810333252
0.4241414964199066,0.07994286715984344,0.22419504821300507,0.35579875111579895,0.09950252622365952,0.20905503630638123
0.4269585907459259,0.07980199158191681,0.2707403004169464,0.3593742549419403,0.09882465749979019,0.21337375044822693
0.4238843023777008,0.07983367890119553,0.224442720413208,0.3481735289096832,0.09927177429199219,0.16989564895629883
0.427778422832489,0.07976265251636505,0.22657693922519684,0.3440922796726227,0.09916997700929642,0.16745372116565704
0.42791828513145447,0.07958337664604187,0.22642815113067627,0.3513700067996979,0.09903119504451752,0.20641684532165527
0.42232775688171387,0.07961270213127136,0.22219915688037872,0.3597466051578522,0.09984144568443298,0.2083343267440796
0.4270138740539551,0.08000688999891281,0.22411495447158813,0.34747493267059326,0.09845288097858429,0.17195193469524384
0.4278380274772644,0.07947756350040436,0.22660678625106812,0.3551863133907318,0.0994216576218605,0.2103804647922516
0.426318883895874,0.0792689174413681,0.22609774768352509,0.3440420627593994,0.09991150349378586,0.16922730207443237
0.42760494351387024,0.0795724168419838,0.22528083622455597,0.3609156310558319,0.09876357764005661,0.1752435564994812
0.418919175863266,0.07980582863092422,0.2190597802400589,0.34129226207733154,0.09829672425985336,0.20199403166770935
0.42995762825012207,0.07913961261510849,0.22858427464962006,0.34735339879989624,0.09843085706233978,0.17186130583286285
0.4237537980079651,0.0788213312625885,0.2254733443260193,0.35352790355682373,0.09852541238069534,0.1744801551103592
0.4352472722530365,0.07859179377555847,0.23176507651805878,0.3573434352874756,0.09852056205272675,0.21209010481834412
0.43391716480255127,0.07850218564271927,0.23202818632125854,0.35462597012519836,0.09847910702228546,0.20673473179340363
0.42633458971977234,0.07879803329706192,0.2259703427553177,0.34756001830101013,0.10022913664579391,0.20151033997535706
0.43079906702041626,0.07880692183971405,0.27381283044815063,0.34192508459091187,0.09924081712961197,0.16582298278808594
0.4296145737171173,0.07856503129005432,0.22830285131931305,0.35756346583366394,0.09936978667974472,0.1742696762084961
0.4339640140533447,0.07829027622938156,0.23091459274291992,0.3503548204898834,0.09809517860412598,0.17290006577968597
0.4327581524848938,0.07869861274957657,0.2288987785577774,0.37121933698654175,0.09963936358690262,0.18003050982952118
0.4303964078426361,0.07870080322027206,0.2287183403968811,0.3321382701396942,0.10039501637220383,0.19325648248195648
0.42734599113464355,0.07899270951747894,0.22587408125400543,0.3573493957519531,0.09992989897727966,0.17578434944152832
0.4257807731628418,0.07904280722141266,0.2256234884262085,0.3319428265094757,0.09902460128068924,0.19715289771556854
0.4240650236606598,0.0791793093085289,0.22272105515003204,0.33538752794265747,0.09893650561571121,0.16264837980270386
0.4224023222923279,0.0789252519607544,0.22425192594528198,0.3505933880805969,0.09900853037834167,0.1688052862882614
0.4269024431705475,0.07844101637601852,0.22548018395900726,0.3457759618759155,0.09949713945388794,0.2039882391691208
0.4277428090572357,0.07817945629358292,0.22871087491512299,0.3498661518096924,0.09909024089574814,0.1704142540693283
0.43287748098373413,0.07775506377220154,0.2303912192583084,0.3592319190502167,0.09880110621452332,0.21230562031269073
0.4335952401161194,0.0776888057589531,0.2782985270023346,0.37091055512428284,0.09883829206228256,0.21696710586547852
0.4144606590270996,0.08104262501001358,0.21411754190921783,0.3610709607601166,0.09931723773479462,0.176381453871727
0.42217421531677246,0.07993899285793304,0.22244997322559357,0.344547837972641,0.09844616055488586,0.16666416823863983
0.43541547656059265,0.07852771133184433,0.23072077333927155,0.3486781716346741,0.09874555468559265,0.20185339450836182
0.4340391457080841,0.07829535007476807,0.22902774810791016,0.3676174581050873,0.09877263009548187,0.18045111000537872
0.43505802750587463,0.07792939990758896,0.2779128849506378,0.33894971013069153,0.0988643541932106,0.16740363836288452
0.4323893189430237,0.07766170799732208,0.2778398096561432,0.3465982675552368,0.09855827689170837,0.16865693032741547
0.44142475724220276,0.07727158069610596,0.28214940428733826,0.3572501838207245,0.0987015962600708,0.21176187694072723
0.4327091872692108,0.07756366580724716,0.23106150329113007,0.343105286359787,0.09815353155136108,0.16891826689243317
0.4362970292568207,0.0771288275718689,0.2818356156349182,0.3482266366481781,0.09844120591878891,0.17024336755275726
0.43650636076927185,0.07707292586565018,0.2788569927215576,0.34949007630348206,0.09827150404453278,0.171233132481575
0.4414733350276947,0.0769263282418251,0.2366623431444168,0.3328573703765869,0.09918005019426346,0.1595694124698639
0.42498958110809326,0.07872584462165833,0.2252640575170517,0.3531336188316345,0.09912018477916718,0.17434708774089813
0.4330543577671051,0.07778283208608627,0.23094652593135834,0.33946025371551514,0.09898792207241058,0.16842441260814667
0.4341972768306732,0.07736402004957199,0.23201507329940796,0.36509689688682556,0.098299041390419,0.2156391143798828
0.43876752257347107,0.07705531269311905,0.2817839980125427,0.34534379839897156,0.09814487397670746,0.16880321502685547
0.4359571039676666,0.0768406093120575,0.28014880418777466,0.35902124643325806,0.09781220555305481,0.1759570837020874
0.43957090377807617,0.07654516398906708,0.23472757637500763,0.34764471650123596,0.09932005405426025,0.17023038864135742
0.43545398116111755,0.07660368829965591,0.23388446867465973,0.34750351309776306,0.09959492832422256,0.17118149995803833
0.4394887089729309,0.07666550576686859,0.28243574500083923,0.3435129225254059,0.09810426086187363,0.1670294553041458
0.42664021253585815,0.07755858451128006,0.2254587560892105,0.34730029106140137,0.09886050224304199,0.1707635074853897
0.43232282996177673,0.07686688750982285,0.23198728263378143,0.3512195348739624,0.09807708859443665,0.1745055466890335
0.43740296363830566,0.07641341537237167,0.23585231602191925,0.3562409281730652,0.09839458018541336,0.21039478480815887
0.44108542799949646,0.07618480920791626,0.2823302745819092,0.35083192586898804,0.1019667461514473,0.17234045267105103
0.43807926774024963,0.07695794850587845,0.2809711992740631,0.35662034153938293,0.10075538605451584,0.20914025604724884
0.4347151815891266,0.07692235708236694,0.2780956029891968,0.3276493549346924,0.10518685728311539,0.15640294551849365
0.41200459003448486,0.07908497005701065,0.260046124458313,0.3306504189968109,0.09819086641073227,0.16651545464992523
0.42559555172920227,0.07814734429121017,0.22619830071926117,0.3509226143360138,0.10051026940345764,0.16845189034938812
0.4350169003009796,0.0769461840391159,0.232169046998024,0.3435289263725281,0.09905604273080826,0.1684350222349167
0.4332444369792938,0.07666781544685364,0.23263679444789886,0.366796612739563,0.0984586551785469,0.18149477243423462
0.44351112842559814,0.07629917562007904,0.2863306403160095,0.36820605397224426,0.09787984192371368,0.18235158920288086
0.4423942267894745,0.0760820284485817,0.23711831867694855,0.35272300243377686,0.09755546599626541,0.17350830137729645
0.44768258929252625,0.07583696395158768,0.2899589538574219,0.35863813757896423,0.09761856496334076,0.17680375277996063
0.44429466128349304,0.07568490505218506,0.287441223859787,0.3564738929271698,0.09867636859416962,0.17458529770374298
0.44277453422546387,0.0755290538072586,0.28625762462615967,0.3525995910167694,0.09917386621236801,0.17376375198364258
0.44643494486808777,0.0754539743065834,0.24125909805297852,0.35706254839897156,0.099520742893219,0.17401786148548126
0.4468308687210083,0.07539323717355728,0.2409847378730774,0.3522191047668457,0.09887789934873581,0.1741664558649063
0.4487464725971222,0.07533642649650574,0.28991636633872986,0.3471434414386749,0.10033175349235535,0.16864800453186035
0.44504421949386597,0.07541356980800629,0.23991642892360687,0.3566032648086548,0.10086667537689209,0.1736815720796585
0.44132816791534424,0.0754961147904396,0.23709483444690704,0.3549116849899292,0.09908562898635864,0.17528533935546875
0.4428582191467285,0.07573746144771576,0.23874501883983612,0.36791956424713135,0.0991041362285614,0.1821088045835495
0.4433579444885254,0.07558222860097885,0.23889873921871185,0.36344364285469055,0.0989915058016777,0.17906568944454193
0.4340042769908905,0.07663989812135696,0.23212088644504547,0.3623582124710083,0.09934856742620468,0.17869120836257935
0.44132623076438904,0.0758238285779953,0.23738034069538116,0.3553944230079651,0.10051080584526062,0.20723557472229004
0.4396194815635681,0.07591377943754196,0.23568959534168243,0.3655844032764435,0.09988851845264435,0.178397536277771
0.4462680518627167,0.07550762593746185,0.240378737449646,0.3643800616264343,0.09847094118595123,0.17818991839885712
0.4498264193534851,0.07541020959615707,0.24238641560077667,0.3493199050426483,0.09965319186449051,0.17012737691402435
0.4413455128669739,0.07533920556306839,0.23744280636310577,0.3560514450073242,0.09759439527988434,0.17553140223026276
0.45086437463760376,0.07517658919095993,0.2438775897026062,0.3562227189540863,0.09827471524477005,0.1763201206922531
0.44742849469184875,0.07487232238054276,0.24105684459209442,0.35503771901130676,0.09860403835773468,0.17468629777431488
0.44783246517181396,0.0748024731874466,0.24241752922534943,0.3533569574356079,0.09950509667396545,0.17196209728717804
0.4466654062271118,0.07476044446229935,0.24197609722614288,0.35518407821655273,0.09880412369966507,0.17462468147277832
0.4502069354057312,0.07463794946670532,0.2436692714691162,0.34973275661468506,0.099322110414505,0.17325450479984283
0.44339680671691895,0.07478094846010208,0.2400396317243576,0.3714553117752075,0.09890009462833405,0.18124230206012726
0.44571080803871155,0.07476495951414108,0.24077098071575165,0.353361040353775,0.09960849583148956,0.17487728595733643
0.4474886357784271,0.07487514615058899,0.24151700735092163,0.3756614625453949,0.09920769929885864,0.1844959259033203
0.4474515914916992,0.0747290700674057,0.28980696201324463,0.3540414571762085,0.09971348941326141,0.1720140129327774
0.44843795895576477,0.07456208765506744,0.24190928041934967,0.3587844967842102,0.10007601231336594,0.17702068388462067
0.45150160789489746,0.07488376647233963,0.24356798827648163,0.3462999165058136,0.10099949687719345,0.16922031342983246
