accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
0.21016542613506317,0.006844733841717243,0.06539896130561829,0.25745025277137756,0.005790035706013441,0.0653776153922081
0.26095321774482727,0.00568699324503541,0.06432552635669708,0.27569639682769775,0.005283384583890438,0.06852030009031296
0.2684423625469208,0.0052485656924545765,0.0677652582526207,0.2919864356517792,0.004935786593705416,0.07544449716806412
0.28752395510673523,0.004942606668919325,0.0744580551981926,0.28926733136177063,0.004771375097334385,0.07955028861761093
0.30025577545166016,0.004716910421848297,0.08421628177165985,0.310185968875885,0.00456281378865242,0.09154479205608368
0.3177141845226288,0.004503726493567228,0.09486441314220428,0.31688544154167175,0.004516477230936289,0.09684836119413376
0.32816022634506226,0.0042974455282092094,0.10855025053024292,0.3226272165775299,0.004355591721832752,0.10421697795391083
0.33707916736602783,0.004155387170612812,0.11977700889110565,0.3404673933982849,0.004199724178761244,0.12098880857229233
0.35097238421440125,0.003967894706875086,0.13359931111335754,0.3393932580947876,0.004121717065572739,0.11841926723718643
0.3620428144931793,0.0037977935280650854,0.14181868731975555,0.3470059633255005,0.004035239107906818,0.13451528549194336
0.37288281321525574,0.00365480687469244,0.15433508157730103,0.3504718840122223,0.0039395298808813095,0.13755294680595398
0.3821518123149872,0.0035019032657146454,0.1635095179080963,0.3604271113872528,0.0038954822812229395,0.14310286939144135
0.39655235409736633,0.003347444348037243,0.1750611960887909,0.3608455955982208,0.0037993532605469227,0.14303962886333466
0.4084852933883667,0.003257185220718384,0.18372532725334167,0.37768369913101196,0.0038527827709913254,0.1545465737581253
0.41544055938720703,0.0031238507945090532,0.19164152443408966,0.38146889209747314,0.0036480568815022707,0.15825489163398743
0.4314524233341217,0.002970690606161952,0.20460155606269836,0.36956271529197693,0.0037217705976217985,0.1596587598323822
0.44204282760620117,0.002832741243764758,0.21647703647613525,0.3877500593662262,0.0036452559288591146,0.16576535999774933
0.45040464401245117,0.0027390921022742987,0.22594936192035675,0.3857390582561493,0.0036880732513964176,0.16201254725456238
0.4651012122631073,0.0026348901446908712,0.24385783076286316,0.39628177881240845,0.0036025354638695717,0.1722753643989563
0.47746291756629944,0.002509369747713208,0.2586401402950287,0.40527161955833435,0.0035955016501247883,0.17822566628456116
0.47695574164390564,0.002485682023689151,0.25671494007110596,0.4169425070285797,0.0034871322568506002,0.18707476556301117
0.49881458282470703,0.002328491071239114,0.27667737007141113,0.41541922092437744,0.003436871338635683,0.18788012862205505
0.50460284948349,0.0022426266223192215,0.28592365980148315,0.4206753671169281,0.0034845892805606127,0.19094644486904144
0.5148481130599976,0.002186029450967908,0.2942911982536316,0.43228352069854736,0.0034858323633670807,0.1910829246044159
0.5216658115386963,0.0021154347341507673,0.3061213791370392,0.4243128001689911,0.003472038311883807,0.18981602787971497
0.5341108441352844,0.002025296911597252,0.31340083479881287,0.4342402517795563,0.0034886705689132214,0.2010401040315628
0.5405675768852234,0.001975911669433117,0.3214205205440521,0.4388973116874695,0.0034057663287967443,0.204401895403862
0.551831066608429,0.0018658050103113055,0.3342198431491852,0.44990336894989014,0.0034411309752613306,0.20738384127616882
0.558018147945404,0.0018360628746449947,0.34330543875694275,0.4396217167377472,0.0035202717408537865,0.20665737986564636
0.5649413466453552,0.0017711688997223973,0.34539932012557983,0.46179261803627014,0.0034926419612020254,0.22183100879192352
0.5719638466835022,0.0017506007570773363,0.3543950319290161,0.4434104561805725,0.0035045528784394264,0.20444779098033905
0.5781877040863037,0.001698803622275591,0.3611326813697815,0.47047001123428345,0.0034781929571181536,0.22024893760681152
0.5835255980491638,0.0016556686023250222,0.3642580211162567,0.4547191560268402,0.003472518175840378,0.21800629794597626
0.5912104845046997,0.0015991207910701632,0.37354788184165955,0.47892600297927856,0.0034195564221590757,0.23080630600452423
0.5999276638031006,0.001550909481011331,0.37944313883781433,0.4782918393611908,0.0034892645198851824,0.23012635111808777
0.5933283567428589,0.0015847479226067662,0.37184980511665344,0.47631269693374634,0.003578970907256007,0.23084671795368195
0.6066716909408569,0.0014782347716391087,0.393004447221756,0.4807707965373993,0.003438713029026985,0.23488855361938477
0.6142433881759644,0.0014462732942774892,0.39532536268234253,0.4791858196258545,0.003524632891640067,0.22841259837150574
0.6233541965484619,0.0013938738266006112,0.4069231152534485,0.47140565514564514,0.0035394795704632998,0.22714368999004364
0.6359341144561768,0.0013337560230866075,0.4174582362174988,0.48660287261009216,0.003571707522496581,0.23006300628185272
0.6316826939582825,0.0013603279367089272,0.41413846611976624,0.47688543796539307,0.0035542468540370464,0.2292681634426117
0.6256380677223206,0.0013921783538535237,0.4059981405735016,0.4965643584728241,0.003418383188545704,0.2411918193101883
0.6391838192939758,0.0012824984733015299,0.42158737778663635,0.5001532435417175,0.0034609229769557714,0.24020805954933167
0.6499888896942139,0.0012308022705838084,0.4313487112522125,0.5024458765983582,0.0035055370535701513,0.2449227273464203
0.6509824991226196,0.0012345503782853484,0.43218380212783813,0.5030885934829712,0.003594964975491166,0.24702787399291992
0.6563208103179932,0.0012000052956864238,0.4380733072757721,0.5175917148590088,0.003507808316498995,0.2558414041996002
0.6597909331321716,0.0011775270104408264,0.4387589991092682,0.5043259859085083,0.003566090716049075,0.2523497939109802
0.6658386588096619,0.001156538026407361,0.44417133927345276,0.5131619572639465,0.0036262047942727804,0.2505296468734741
0.6743724346160889,0.0011129719205200672,0.4531461298465729,0.5089653134346008,0.0036281468346714973,0.24572189152240753
0.6672951579093933,0.0011518709361553192,0.4458731710910797,0.5064084529876709,0.0037076419685035944,0.24693424999713898
0.658937931060791,0.0011983898002654314,0.43809229135513306,0.5053144097328186,0.003599721472710371,0.24907727539539337
0.6668196320533752,0.0011389633873477578,0.44529905915260315,0.5091041922569275,0.003629264421761036,0.2531422972679138
0.6856141686439514,0.0010344373295083642,0.46678343415260315,0.5181045532226562,0.0036309491842985153,0.25888270139694214
0.6822372674942017,0.0010573973413556814,0.45837482810020447,0.516826868057251,0.003676601918414235,0.25375670194625854
0.6945482492446899,0.0009938940638676286,0.47463130950927734,0.5202347040176392,0.0036039049737155437,0.26025840640068054
0.696401834487915,0.0009620068012736738,0.480081170797348,0.5216952562332153,0.0036930234637111425,0.25385910272598267
0.6897163987159729,0.0010194971691817045,0.4720488488674164,0.5145971179008484,0.0037879047449678183,0.26058927178382874
0.6689189076423645,0.001158469938673079,0.445878803730011,0.5077328681945801,0.0037272796034812927,0.24828866124153137
0.6874218583106995,0.0010204160353168845,0.46862882375717163,0.5237606763839722,0.0036362900864332914,0.26015162467956543
0.7105067372322083,0.0008960971026681364,0.50164794921875,0.5352144837379456,0.003660299116745591,0.26932162046432495
0.7189284563064575,0.0008501846459694207,0.5069605112075806,0.5409646034240723,0.003643942065536976,0.2748798429965973
0.7236862182617188,0.0008287634118460119,0.5187706351280212,0.5284135937690735,0.0037836588453501463,0.2682310938835144
0.719701886177063,0.0008465945720672607,0.515735387802124,0.5166648030281067,0.0039011200424283743,0.263586163520813
0.7188605666160583,0.0008608447387814522,0.5192649364471436,0.5295295119285583,0.003842214122414589,0.2689010798931122
0.7183502316474915,0.0008441420504823327,0.5323219895362854,0.538470983505249,0.0037481903564184904,0.2730366289615631
0.7213389873504639,0.0008404694381169975,0.5321395397186279,0.5244865417480469,0.0038886021357029676,0.2585033178329468
0.6860851049423218,0.0010826404904946685,0.4895532727241516,0.5070508718490601,0.004102348815649748,0.24855387210845947
0.674164354801178,0.0011411230079829693,0.46344566345214844,0.5111150741577148,0.003778952406719327,0.2575087547302246
0.7132725715637207,0.0008787336992099881,0.5270683169364929,0.5361319184303284,0.003634260967373848,0.2758195996284485
0.7320871353149414,0.0007813384290784597,0.5567848086357117,0.5482835173606873,0.0036158831790089607,0.2816663980484009
0.7384642362594604,0.0007440869230777025,0.5663793087005615,0.5388432145118713,0.0037239044904708862,0.27667006850242615
0.7412156462669373,0.0007279199198819697,0.5643097162246704,0.5424827933311462,0.003733566263690591,0.28135746717453003
0.7357590198516846,0.0007598237716592848,0.5680150985717773,0.53029465675354,0.003984092269092798,0.2638821601867676
0.738440990447998,0.0007507906411774457,0.5658193826675415,0.5359073281288147,0.003763131331652403,0.2736920714378357
0.7438688278198242,0.0007222616113722324,0.5670812726020813,0.5350707173347473,0.0037950556725263596,0.27384111285209656
0.7264183759689331,0.0008168116910383105,0.5528777241706848,0.5189237594604492,0.004207883961498737,0.2538321614265442
0.6970861554145813,0.0010295291431248188,0.4994453489780426,0.509914219379425,0.004158304538577795,0.2501666247844696
0.7021104097366333,0.0009770778706297278,0.5111494064331055,0.5330868363380432,0.003705608891323209,0.2711833119392395
0.7375965118408203,0.0007609287276864052,0.5657471418380737,0.5384160876274109,0.0036972700618207455,0.27679532766342163
0.7505185008049011,0.0006770146428607404,0.5888522863388062,0.5397758483886719,0.0037583420053124428,0.2749413847923279
0.7566040754318237,0.0006558785098604858,0.5941658020019531,0.5470721125602722,0.003877266077324748,0.2747814655303955
0.7594819068908691,0.0006411281647160649,0.5989052653312683,0.5455450415611267,0.003789836075156927,0.2790220081806183
0.7587032318115234,0.0006379635306075215,0.6022964715957642,0.5457796454429626,0.0038595597725361586,0.281552255153656
0.7576203942298889,0.0006484335171990097,0.5991402864456177,0.5414226651191711,0.00393348652869463,0.27705931663513184
0.7569090127944946,0.0006514934939332306,0.5895785093307495,0.5507295727729797,0.0039069196209311485,0.28372493386268616
